comment_id,message,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,emoji_categories,clarity_mean,arousal_mean,valence_mean,familarity_mean,complexity_mean
ct_669,moby:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0,0,1,82,0,3,"['face-affection', 'face-affection', 'face-affection']","[79.75, 79.75, 79.75]","[42.428571, 42.428571, 42.428571]","[90.464286, 90.464286, 90.464286]","[87.0, 87.0, 87.0]","[51.678571, 51.678571, 51.678571]"
ct_670,arte concert :sign_of_the_horns:,0,0,3,32,1,1,['hand-fingers-partial'],[],[],[],[],[]
ct_674,:elbowcough::elbowcough:,0,0,1,24,0,2,[],[],[],[],[],[]
ct_675,love this part,0,0,3,14,0,0,[],[],[],[],[],[]
ct_676,this is insane,0,0,3,14,0,0,[],[],[],[],[],[]
ct_677,artwork ,0,0,1,8,0,0,[],[],[],[],[],[]
ct_678,moby on the diddy-list :flushed_face::flushed_face::flushed_face:,0,0,5,65,0,3,"['face-concerned', 'face-concerned', 'face-concerned']","[50.714286, 50.714286, 50.714286]","[70.357143, 70.357143, 70.357143]","[40.964286, 40.964286, 40.964286]","[78.678571, 78.678571, 78.678571]","[54.821429, 54.821429, 54.821429]"
ct_679,:clapping_hands::clapping_hands::clapping_hands:,0,0,1,48,0,3,"['hands', 'hands', 'hands']",[],[],[],[],[]
ct_680, :raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,66,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_681,porcelain was already catch it on the plaback! it was great,0,0,11,59,0,0,[],[],[],[],[],[]
ct_682,extreme ways is so powerful track...,0,0,6,36,0,0,[],[],[],[],[],[]
ct_684,:raising_hands::collision::raising_hands::collision::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_687,:clapping_hands::sign_of_the_horns::raising_hands:,0,0,1,50,0,3,"['hand-fingers-partial', 'hands', 'hands']",[],[],[],[],[]
ct_689,:collision::raising_hands::collision::raising_hands: :raising_hands::sparkles::raising_hands::sparkles:,0,0,2,103,0,8,"['emotion', 'emotion', 'event', 'event', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_692,yeah head nodding too now,0,0,5,25,0,0,[],[],[],[],[],[]
ct_693,"if this keeps up, hips will be swinging next",0,0,9,44,0,0,[],[],[],[],[],[]
ct_694,:musical_notes::location-yellow-teal-bars:thanks for all @arte concert✓ always delivering quality recorded productions from every genre ..yt:trophy-yellow-smiling::finger-red-number-one::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,0,0,14,264,2,1,['music'],[],[],[],[],[]
ct_695,@el polaco :grinning_face: according to chat gpt no it's not,0,0,10,60,1,1,['face-smiling'],[78.612903],[50.096774],[80.096774],[81.741935],[22.612903]
ct_696,omg omg :red_heart: :red_heart: :red_heart: tune!,0,0,6,49,3,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_697,choklate :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,2,159,0,5,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[78.142857, 78.142857, 78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429, 41.821429, 41.821429]"
ct_698,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_699,:smiling_cat_with_heart_eyes::heart_with_arrow::backhand_index_pointing_left::backhand_index_pointing_right::sign_of_the_horns:,0,0,1,127,0,5,"['cat-face', 'emotion', 'hand-fingers-partial', 'hand-single-finger', 'hand-single-finger']",[],[],[],[],[]
ct_703,"hawt, hawt, hotness in the ears",0,0,6,31,0,0,[],[],[],[],[],[]
ct_704,:blue_heart::red_heart::orange_heart::yellow_heart::green_heart:,0,0,1,64,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_705,"@hnrik same, i never searshed him on spotify but jeez i know almost every song, what a legend!",0,2,18,94,1,0,[],[],[],[],[],[]
ct_706,coolest version of this song ever!,0,0,6,34,0,0,[],[],[],[],[],[]
ct_708,@arte concert will this concert stay online? ,0,0,7,45,1,0,[],[],[],[],[],[]
ct_710,"i love her voice, i miss this kind of voice in today's music. everything has this little chicken falsettos ",0,2,19,107,0,0,[],[],[],[],[],[]
ct_711,:face-red-heart-shape:,0,0,1,22,0,0,[],[],[],[],[],[]
ct_712,"watching on the bus to work from tasmania, australia",0,0,9,52,0,0,[],[],[],[],[],[]
ct_713,"my cat is even watching, totally fascinated now",0,1,8,47,0,0,[],[],[],[],[],[]
ct_714,le pied :sign_of_the_horns:,0,0,3,27,0,1,['hand-fingers-partial'],[],[],[],[],[]
ct_715,:speaker_high_volume::musical_note::musical_notes::dizzy::collision: ,0,0,1,69,0,5,"['emotion', 'emotion', 'music', 'music', 'sound']",[],[],[],[],[]
ct_716,:red_heart::black_heart::red_heart::black_heart:,0,0,1,48,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_718,"what a voice, full of charisma!",0,0,6,31,0,0,[],[],[],[],[],[]
ct_724,that funk is so on point,0,0,6,24,0,0,[],[],[],[],[],[]
ct_725,"@er c good for you, nobody cares :face_blowing_a_kiss:",0,0,8,54,0,1,['face-affection'],[66.321429],[46.607143],[86.964286],[83.5],[46.357143]
ct_726,@arte concert thank you. :face-red-heart-shape:,0,0,5,47,1,0,[],[],[],[],[],[]
ct_727,the first song i played in the guitar was moby's song :red_heart: thanks from brasil,0,1,15,84,0,1,['emotion'],[],[],[],[],[]
ct_728,this must be on vinyl!,0,0,5,22,0,0,[],[],[],[],[],[]
ct_729,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0,0,1,352,0,11,[],[],[],[],[],[]
ct_730,:musical_note::musical_notes::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_732,"watching in the background at work. it's 2:30pm in the afternoon here in madison, wi",0,0,15,84,1,0,[],[],[],[],[],[]
ct_733,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0,0,1,64,0,4,"['hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_734,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0,0,1,128,0,4,[],[],[],[],[],[]
ct_736,moby's dj sets are some of the best you will ever see if you get the chance. he absolutely rips really driving electro and techno,0,0,25,129,1,0,[],[],[],[],[],[]
ct_737,:red_heart::red_heart::red_heart::red_heart:,0,0,1,44,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_739,:star_struck::smiling_face_with_hearts::smiling_face_with_hearts:,0,0,1,65,0,3,"['face-affection', 'face-affection', 'face-affection']","[58.615385, 79.75, 79.75]","[70.961538, 42.428571, 42.428571]","[88.807692, 90.464286, 90.464286]","[48.807692, 87.0, 87.0]","[62.576923, 51.678571, 51.678571]"
ct_740,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_742,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_743,jackson! we're going to jaackson,1,0,5,32,0,0,[],[],[],[],[],[]
ct_745,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_746,:face-orange-biting-nails:,0,0,1,26,0,0,[],[],[],[],[],[]
ct_747,or maybe not-it has no trumpet solo,0,0,7,35,0,0,[],[],[],[],[],[]
ct_749,i'm a trumpet now,0,1,4,17,0,0,[],[],[],[],[],[]
ct_750,@sunshine 70 hallo :waving_hand::slightly_smiling_face:,0,0,4,55,0,2,"['face-smiling', 'hand-fingers-open']",[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_751,sunshine :smiling_cat_with_heart_eyes:,0,0,2,38,0,1,['cat-face'],[],[],[],[],[]
ct_752,"i jumped when he said ""june carter""",0,1,7,35,0,0,[],[],[],[],[],[]
ct_753,"el polaco... yes :thumbs_up_medium-light_skin_tone: well spotted sherlock :detective_medium-light_skin_tone:., did you notice that i'm not the channel host .. and that they've posted a reply to that query!",0,1,27,205,0,0,[],[],[],[],[],[]
ct_754,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-blue-smiling:,0,0,1,126,0,0,[],[],[],[],[],[]
ct_755,lol :grinning_squinting_face: @lucas gllx ,0,0,4,42,0,1,['face-smiling'],[75.615385],[65.0],[84.961538],[76.230769],[40.076923]
ct_756,:beaming_face_with_smiling_eyes:,0,0,1,32,0,1,['face-smiling'],[87.290323],[54.064516],[85.096774],[84.064516],[26.774194]
ct_757,hey hey @sunshine70,0,0,3,19,0,0,[],[],[],[],[],[]
ct_758,hallo @luca m. :sun_with_face::speaker_high_volume:,0,0,4,51,0,2,"['sky & weather', 'sound']",[],[],[],[],[]
ct_761,yes! ring of fire,0,0,4,17,0,0,[],[],[],[],[],[]
ct_764,hello @t :hugging_face::musical_notes:,0,0,3,38,0,2,"['face-hand', 'music']",[70.461538],[24.115385],[89.615385],[79.192308],[55.115385]
ct_765,:fire:,0,0,1,6,0,1,['sky & weather'],[],[],[],[],[]
ct_767,i fell in to a burning ring of fire,0,1,9,35,7,0,[],[],[],[],[],[]
ct_768,:smiling_face:,0,0,1,14,0,1,['face-affection'],[83.461538],[19.269231],[87.5],[90.961538],[37.0]
ct_769,country moby?,0,0,2,13,0,0,[],[],[],[],[],[]
ct_771,niceee :red_heart:,0,0,2,18,0,1,['emotion'],[],[],[],[],[]
ct_772,:raising_hands::collision::raising_hands::collision::raising_hands:,0,0,1,67,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_773,ring of :fire: ,0,0,3,15,0,1,['sky & weather'],[],[],[],[],[]
ct_774,<- is a trumpet (apparently) ,0,0,5,29,0,0,[],[],[],[],[],[]
ct_775,i became vegan thanks to moby. he is a great inspiration in so many areas.,0,1,15,74,0,0,[],[],[],[],[],[]
ct_778,:fire:,0,0,1,6,0,1,['sky & weather'],[],[],[],[],[]
ct_779,",____:locomotive::railway_car::railway_car::railway_car::railway_car:,___ :peach::dashing_away:ring of fire",0,0,4,107,0,7,"['emotion', 'food-fruit', 'transport-ground', 'transport-ground', 'transport-ground', 'transport-ground', 'transport-ground']",[],[],[],[],[]
ct_781,"such a delight to watch. i've known moby for decades, first time watching him perform... such a delight. thanks arte for this",0,1,22,125,0,0,[],[],[],[],[],[]
ct_782,wow he has a good voice for country!!,0,0,8,37,0,0,[],[],[],[],[],[]
ct_783,country dancing ,0,0,2,16,0,0,[],[],[],[],[],[]
ct_784,decades vegan ! before people even knew about veganism,0,0,9,54,0,0,[],[],[],[],[],[]
ct_785,what a g,0,0,3,8,0,0,[],[],[],[],[],[]
ct_787,indian food gives me ring of :fire: ,0,1,7,36,0,1,['sky & weather'],[],[],[],[],[]
ct_788,he has a vegan restaurant in la - all revenue goes to animal rights organizations too <3,0,0,17,88,1,0,[],[],[],[],[],[]
ct_790,:raising_hands::collision::raising_hands::collision::raising_hands: ,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_792,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,1,164,0,0,[],[],[],[],[],[]
ct_795,moby lets go,1,0,3,12,0,0,[],[],[],[],[],[]
ct_796,great atmosphere,0,0,2,16,0,0,[],[],[],[],[],[]
ct_798,@lyli j the restaurant is long gone.,0,0,7,36,0,0,[],[],[],[],[],[]
ct_801,@julian reverse ahhh nooo what happened,0,0,6,39,0,0,[],[],[],[],[],[]
ct_802,:(,0,0,1,2,0,0,[],[],[],[],[],[]
ct_803,trumpet solo ! :grinning_face_with_sweat:,0,0,4,41,0,1,['face-smiling'],[47.464286],[48.678571],[68.607143],[89.75],[46.25]
ct_804,just stick to the album...,0,0,5,26,0,0,[],[],[],[],[],[]
ct_805,:trumpet::trumpet::trumpet::face-blue-smiling::face-blue-smiling:,0,0,1,65,0,3,"['musical-instrument', 'musical-instrument', 'musical-instrument']",[],[],[],[],[]
ct_806,sunshine 70 :blossom::hugging_face: hi hun :face_blowing_a_kiss: just in time for a blow :wind_face::trumpet:along :winking_face:,0,0,14,129,0,6,"['face-affection', 'face-hand', 'face-smiling', 'musical-instrument', 'plant-flower', 'sky & weather']","[70.461538, 66.321429, 53.580645]","[24.115385, 46.607143, 45.870968]","[89.615385, 86.964286, 63.935484]","[79.192308, 83.5, 82.354839]","[55.115385, 46.357143, 27.516129]"
ct_807,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,66,0,0,[],[],[],[],[],[]
ct_811,now reminds of joy division,0,0,5,27,0,0,[],[],[],[],[],[]
ct_812,@lyli j we don't know but it closed for god in fall 2022,1,0,13,56,0,0,[],[],[],[],[],[]
ct_813,lift my cup *slurp* :face-red-heart-shape:,0,1,5,42,0,0,[],[],[],[],[],[]
ct_816,:guitar::guitar::guitar::face-blue-smiling::face-fuchsia-tongue-out::face-fuchsia-wide-eyes:,0,0,1,92,0,3,"['musical-instrument', 'musical-instrument', 'musical-instrument']",[],[],[],[],[]
ct_819,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,66,0,0,[],[],[],[],[],[]
ct_820,definitely hints of ian curtis and joy division in this one :musical_notes::goodvibes:,0,0,12,86,0,2,['music'],[],[],[],[],[]
ct_821,nah whats this version xd,0,0,5,25,0,0,[],[],[],[],[],[]
ct_822,:high_voltage::guitar::banjo:,0,0,1,29,0,3,"['musical-instrument', 'musical-instrument', 'sky & weather']",[],[],[],[],[]
ct_825,amazing :red_heart:,0,0,2,19,0,1,['emotion'],[],[],[],[],[]
ct_826,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_827,moby the legend,0,0,3,15,0,0,[],[],[],[],[],[]
ct_829,"@julian reverse yeah weird i tried looking up the reason, couldn't find it. just found that the employees were very upset at how it was handled xd",0,1,27,146,0,0,[],[],[],[],[],[]
ct_833,this song is pure perfect :red_heart: ,0,0,6,38,0,1,['emotion'],[],[],[],[],[]
ct_834,what a version :love_you_gesture::thumbs_up::thumbs_up::thumbs_up:,0,0,4,66,0,4,"['hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-partial']",[],[],[],[],[]
ct_835,:musical_notes::musical_note::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_838,tres beau spectacle live thanks mister moby,0,0,7,43,0,0,[],[],[],[],[],[]
ct_839,:clapping_hands::clapping_hands::clapping_hands:,0,0,1,48,0,3,"['hands', 'hands', 'hands']",[],[],[],[],[]
ct_840,:hands-yellow-heart-red::face-blue-heart-eyes:,0,0,1,46,0,0,[],[],[],[],[],[]
ct_841,"thank you for tonight, arte concert",0,0,6,35,0,0,[],[],[],[],[],[]
ct_842,:slightly_smiling_face:,0,0,1,23,0,1,['face-smiling'],[74.777778],[35.444444],[80.740741],[88.481481],[9.185185]
ct_843,:smiling_face_with_sunglasses::partying_face::purple_heart::purple_heart::purple_heart:,0,0,1,87,0,5,"['emotion', 'emotion', 'emotion', 'face-glasses', 'face-hat']","[56.192308, 80.321429]","[32.961538, 61.857143]","[85.884615, 87.142857]","[82.923077, 68.785714]","[46.807692, 72.821429]"
ct_844,:elbowcough::elbowcough:,0,0,1,24,0,2,[],[],[],[],[],[]
ct_845,:folded_hands_medium-light_skin_tone:,0,0,1,37,0,0,[],[],[],[],[],[]
ct_847,:victory_hand::victory_hand::victory_hand:,0,0,1,42,0,3,"['hand-fingers-partial', 'hand-fingers-partial', 'hand-fingers-partial']",[],[],[],[],[]
ct_850,remember when moby was techno music,0,0,6,35,0,0,[],[],[],[],[],[]
ct_851,"woohoooooo, one of the greatest, thank you arte !!!!!",0,0,9,53,0,0,[],[],[],[],[],[]
ct_852,:beaming_face_with_smiling_eyes:,0,0,1,32,0,1,['face-smiling'],[87.290323],[54.064516],[85.096774],[84.064516],[26.774194]
ct_853,:3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_855,"""\_:face-blue-heart-eyes:_/""""\_:face-purple-wide-eyes:_/""",0,0,1,57,0,0,[],[],[],[],[],[]
ct_857,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,0,0,1,57,0,3,"['hand-fingers-partial', 'hand-fingers-partial', 'hand-fingers-partial']",[],[],[],[],[]
ct_858,love this one,0,0,3,13,0,0,[],[],[],[],[],[]
ct_860,i'd love him to play dream about me :') ,0,2,9,40,0,0,[],[],[],[],[],[]
ct_861,yezzzz :red_heart::musical_notes::red_heart::musical_notes::red_heart::musical_notes::red_heart:,0,0,2,96,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'music', 'music', 'music']",[],[],[],[],[]
ct_862,"thank you, thank you, thank you moby! thank you, thank you, thank you @arte concert !",0,0,16,85,6,0,[],[],[],[],[],[]
ct_863,have chills,0,0,2,11,0,0,[],[],[],[],[],[]
ct_867,i do :red_heart:,0,1,3,16,0,1,['emotion'],[],[],[],[],[]
ct_868,:raising_hands::sparkles::raising_hands::sparkles::raising_hands: ,0,0,1,66,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_869,:eyes-pink-heart-shape:,0,0,1,23,0,0,[],[],[],[],[],[]
ct_872,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,66,0,0,[],[],[],[],[],[]
ct_873,:hands-yellow-heart-red::volcano-green-lava-orange::face-fuchsia-flower-shape::face-turquoise-music-note::person-pink-swaying-hair::octopus-red-waving:,0,0,1,151,0,0,[],[],[],[],[],[]
ct_874,:Argentina::red_heart:,0,0,1,22,0,1,['emotion'],[],[],[],[],[]
ct_875,"well yeah, that's so damn good",0,0,6,30,0,0,[],[],[],[],[],[]
ct_876,:shooting_star::shooting_star::star::glowing_star::shooting_star::shooting_star: ,0,0,1,81,0,6,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_877,:smiling_face_with_hearts:,0,0,1,26,0,1,['face-affection'],[79.75],[42.428571],[90.464286],[87.0],[51.678571]
ct_878,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::red_heart::musical_notes::red_heart::musical_notes::red_heart:,0,0,1,107,0,9,"['emotion', 'emotion', 'emotion', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'music', 'music']",[],[],[],[],[]
ct_879,:smiling_face:,0,0,1,14,0,1,['face-affection'],[83.461538],[19.269231],[87.5],[90.961538],[37.0]
ct_880,wonderful voice :heart_suit:,0,0,3,28,0,1,['game'],[],[],[],[],[]
ct_882, :raising_hands::collision::raising_hands::collision::raising_hands:,0,0,1,68,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_883,absolument magnifique :sign_of_the_horns:,0,0,3,41,0,1,['hand-fingers-partial'],[],[],[],[],[]
ct_884,:face-blue-smiling::face-blue-smiling::face-blue-smiling::smiling_face_with_hearts::dog::cat::fox:,0,0,1,98,0,4,"['animal-mammal', 'animal-mammal', 'animal-mammal', 'face-affection']",[79.75],[42.428571],[90.464286],[87.0],[51.678571]
ct_886,:thumbs_up:,0,0,1,11,0,1,['hand-fingers-closed'],[],[],[],[],[]
ct_887,perfection,0,0,1,10,0,0,[],[],[],[],[],[]
ct_890,:hand-orange-covering-eyes:,0,0,1,27,0,0,[],[],[],[],[],[]
ct_892,:glowing_star::man_dancing::glowing_star::man_dancing::glowing_star:,0,0,1,68,0,5,"['person-activity', 'person-activity', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_894,vocals are so fekn honest and deep :clapping_hands_medium-light_skin_tone::musical_notes::speaker_high_volume::musical_notes:,0,0,8,125,0,3,"['music', 'music', 'sound']",[],[],[],[],[]
ct_895,crack,0,0,1,5,0,0,[],[],[],[],[],[]
ct_896,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0,0,1,128,0,4,[],[],[],[],[],[]
ct_898,hello arte:person-turqouise-waving:thx:face-red-heart-shape:& moby too,0,0,4,70,2,1,[],[],[],[],[],[]
ct_903,arte is the best,0,0,4,16,1,0,[],[],[],[],[],[]
ct_905,:Mexico::Mexico::Mexico::Mexico:,0,0,1,32,0,0,[],[],[],[],[],[]
ct_907,"fantastic show. thanks for broadcasting and thanks to the chat here, too. have a good one yall",0,0,17,94,0,0,[],[],[],[],[],[]
ct_908,great show! thanks to arte and moby!,0,0,7,36,0,0,[],[],[],[],[],[]
ct_910,:musical_note::musical_notes::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_911,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,0,0,1,78,0,0,[],[],[],[],[],[]
ct_912,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,0,0,1,78,0,0,[],[],[],[],[],[]
ct_913,<3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_914,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone:,0,0,1,78,0,0,[],[],[],[],[],[]
ct_915,standing ovations :clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,0,0,3,114,0,3,[],[],[],[],[],[]
ct_916,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::winking_face:,0,0,1,92,0,1,['face-smiling'],[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_917,will this concert remain on arte concert channel ? ,0,0,9,51,0,0,[],[],[],[],[],[]
ct_918,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::red_heart:,0,0,1,89,0,1,['emotion'],[],[],[],[],[]
ct_921,:clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::red_heart:,0,0,1,128,0,1,['emotion'],[],[],[],[],[]
ct_923,:red_heart::red_heart::red_heart:,0,0,1,33,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_924,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0,0,1,80,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_925,:musical_note::musical_notes::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_926,"super, thank you once again arte concert !!! :face-red-heart-shape:",0,0,9,67,0,0,[],[],[],[],[],[]
ct_931,@arte concert why can't be forever? didn't know videos had a life span,0,0,13,70,1,0,[],[],[],[],[],[]
ct_935,this was so good!,0,0,4,17,0,0,[],[],[],[],[],[]
ct_936,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_939,this is moby,0,0,3,12,0,0,[],[],[],[],[],[]
ct_940,:winking_face_with_tongue::right-facing_fist_light_skin_tone:,0,0,1,61,0,1,['face-tongue'],[50.192308],[58.115385],[75.923077],[80.038462],[52.923077]
ct_941,ohhh yes :raising_hands::raising_hands::speaker_high_volume::speaker_high_volume::fire::fire::fire:,0,0,3,99,0,7,"['hands', 'hands', 'sky & weather', 'sky & weather', 'sky & weather', 'sound', 'sound']",[],[],[],[],[]
ct_943,:grinning_squinting_face::upside_down_face::face_savoring_food:,0,0,1,63,0,3,"['face-smiling', 'face-smiling', 'face-tongue']","[75.615385, 37.962963, 58.074074]","[65.0, 45.111111, 44.37037]","[84.961538, 68.814815, 82.925926]","[76.230769, 76.962963, 70.222222]","[40.076923, 21.37037, 40.148148]"
ct_946,:fire::fire::fire::fire::fire:,0,0,1,30,0,5,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_947,:partying_face:,0,0,1,15,0,1,['face-hat'],[80.321429],[61.857143],[87.142857],[68.785714],[72.821429]
ct_951,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_952,:hand-pink-waving:,0,0,1,18,0,0,[],[],[],[],[],[]
ct_956,:fire::fire::fire::fire::fire:,0,0,1,30,0,5,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_958,love this song :raising_hands::red_heart::raising_hands::red_heart::raising_hands::red_heart::raising_hands::red_heart::raising_hands::red_heart::raising_hands:,0,0,4,160,0,11,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'hands', 'hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_959,:high_voltage::high_voltage::high_voltage::high_voltage::high_voltage:,0,0,1,70,0,5,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_961,nadia :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,2,246,0,8,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429, 41.821429]"
ct_963,:raising_hands::collision::raising_hands::collision::raising_hands:,0,0,1,67,0,5,"['emotion', 'emotion', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_964,:bomb::bomb::bomb::bomb::bomb:,0,0,1,30,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_965,:bomb::bomb::bomb::bomb::bomb::bomb:,0,0,1,36,0,6,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_967,:3 :red_heart:,0,0,2,14,0,1,['emotion'],[],[],[],[],[]
ct_969,"""\_:face-blue-smiling::face-fuchsia-tongue-out:_/""",0,0,1,50,0,0,[],[],[],[],[],[]
